,open,high,low,close,volume,vwap,timestamp,transactions,otc
0,97.94,99.71,97.01,97.1,22316849.0,98.0471,1646715600000,232039,
1,98.81,99.61,98.41,98.86,18757368.0,99.0933,1646802000000,170539,
2,97.62,98.92,97.53,98.73,13317230.0,98.4617,1646888400000,142850,
3,99.3,99.91,97.88,97.94,10695301.0,98.8936,1646974800000,138313,
4,98.53,99.34,97.58,98.27,12988137.0,98.3294,1647230400000,157763,
5,99.17,100.03,98.57,99.83,11204860.0,99.2654,1647316800000,128945,
6,100.46,101.33,99.15,101.15,15840898.0,100.5047,1647403200000,179473,
7,100.5,102.5,100.5,102.45,10897923.0,101.5875,1647489600000,116645,
8,102.27,102.925,101.51,102.84,14921779.0,102.2997,1647576000000,134074,
9,102.26,103.11,102.085,102.73,10821413.0,102.6091,1647835200000,131798,
10,103.05,103.545,102.75,103.29,8292013.0,103.1413,1647921600000,103147,
11,102.86,103.07,102.28,102.3,10475497.0,102.6638,1648008000000,108653,
12,102.82,103.13,102.29,103.08,7698944.0,102.8307,1648094400000,86488,
13,103.3,103.76,102.84,103.72,7350294.0,103.3262,1648180800000,89518,
14,103.63,103.78,102.795,103.75,7941015.0,103.3467,1648440000000,85317,
15,104.43,104.77,103.695,104.71,12157505.0,104.2895,1648526400000,121412,
16,104.6,105.23,104.13,104.59,8731245.0,104.6002,1648612800000,98715,
17,104.32,104.96,102.96,102.98,9441929.0,103.8703,1648699200000,92812,
18,103.42,103.505,101.43,102.18,11182296.0,102.1803,1648785600000,110810,
19,101.98,102.125,100.79,102.05,10436502.0,101.675,1649044800000,98658,
20,101.65,102.465,100.39,100.6,15332847.0,101.1872,1649131200000,132151,
21,99.76,100.105,99.14,99.82,15573205.0,99.6623,1649217600000,162755,
22,99.46,100.52,98.56,100.16,12381318.0,99.5223,1649304000000,124791,
23,100.0,100.49,99.37,99.6,12923244.0,99.8002,1649390400000,123099,
24,99.28,100.4,99.1,99.28,11246438.0,99.6859,1649649600000,109854,
25,99.58,100.555,98.69,99.12,11473939.0,99.6109,1649736000000,121320,
26,99.32,100.155,99.31,100.05,7661232.0,99.8848,1649822400000,81888,
27,100.37,100.91,99.92,99.94,8252406.0,100.3382,1649908800000,87928,
28,99.66,100.6,99.17,99.59,8701060.0,99.7448,1650254400000,92441,
29,99.92,101.54,99.87,101.4,10920149.0,101.0571,1650340800000,104657,
30,102.26,102.65,101.81,101.95,8622957.0,102.2393,1650427200000,103852,
31,102.96,103.12,100.67,100.91,11117443.0,101.8218,1650513600000,117011,
32,100.4,100.455,98.34,98.43,12030414.0,99.4582,1650600000000,135836,
