,open,high,low,close,volume,vwap,timestamp,transactions,otc
0,300.15,302.26,297.13,298.44,59050432.0,299.5177,1652673600000,541265,
1,304.45,306.56,300.55,306.17,62406293.0,303.8665,1652760000000,517338,
2,301.54,302.25,289.85,291.14,79138709.0,295.1019,1652846400000,648088,
3,289.29,294.39,287.58,289.58,79884709.0,290.8032,1652932800000,697273,
4,293.13,293.8,280.21,288.68,91509174.0,286.702,1653019200000,723807,
5,289.75,293.87,287.29,293.48,63494400.0,291.1174,1653278400000,501226,
6,288.125,288.86,282.25,287.24,73446323.0,285.9249,1653364800000,573389,
7,285.71,293.39,285.5,291.26,66846348.0,289.3736,1653451200000,517295,
8,290.44,300.92,290.15,299.33,59402781.0,297.6962,1653537600000,420633,
9,302.54,309.25,302.42,309.1,66992203.0,306.0053,1653624000000,423299,
10,309.07,311.33,304.33,308.28,60968330.0,308.3725,1653969600000,446945,
11,310.47,312.65,303.73,306.0,65302553.0,307.6668,1654056000000,466375,
12,304.85,314.56,303.4001,314.38,59291333.0,309.894,1654142400000,454824,
13,309.03,310.47,304.92,306.2,60812184.0,307.6441,1654228800000,487096,
14,310.75,312.35,305.62,307.22,50885013.0,308.7991,1654488000000,385721,
15,303.81,310.67,302.6886,309.87,44900292.0,307.6006,1654574400000,373299,
16,309.05,311.72,306.77,307.64,38276962.0,309.112,1654660800000,299865,
17,305.91,309.05,299.23,299.4,55855475.0,304.7583,1654747200000,380044,
18,293.65,294.87,288.384,288.84,85101856.0,290.8432,1654833600000,648432,
19,279.75,282.34,274.53,275.41,94326259.0,278.7066,1655092800000,719531,
20,277.66,278.66,273.3375,275.91,64695921.0,276.1242,1655179200000,486675,
21,279.415,286.83,276.61,282.8,85983428.0,281.411,1655265600000,704468,
22,275.59,276.06,269.28,271.39,81806131.0,272.7045,1655352000000,586987,
23,272.18,277.19,270.5119,274.69,82615402.0,274.0249,1655438400000,519547,
24,278.75,283.45,278.64,281.08,51505341.0,281.5364,1655784000000,357873,
25,278.52,285.18,277.91,280.67,67472924.0,281.8011,1655870400000,395440,
26,283.21,285.72,280.31,284.85,57423796.0,282.9311,1655956800000,424386,
27,287.74,295.04,287.5001,294.61,58414762.0,291.8042,1656043200000,396182,
28,296.0,296.5799,291.29,292.45,53829252.0,293.2456,1656302400000,354995,
29,293.0,295.65,283.35,283.54,61801810.0,288.2334,1656388800000,416071,
30,283.4,285.34,280.84,283.8,57052726.0,283.4535,1656475200000,379608,
31,280.75,283.9441,275.78,280.28,79109580.0,280.0649,1656561600000,531973,
32,278.95,282.53,277.03,282.13,56486905.0,279.8952,1656648000000,411021,
33,278.31,287.08,276.7501,286.96,61487272.0,282.0978,1656993600000,463504,
34,287.35,290.95,285.59,288.8,63154715.0,287.7809,1657080000000,462443,
35,289.63,295.7,289.63,294.98,56319964.0,293.2374,1657166400000,347565,
36,292.08,296.75,291.12,295.35,59889978.0,294.3589,1657252800000,416739,
37,292.88,293.11,288.14,289.04,55065180.0,290.1163,1657512000000,369025,
38,290.32,292.28,284.61,286.24,55410788.0,288.1903,1657598400000,398573,
39,280.6,288.05,280.02,285.65,73869968.0,284.7785,1657684800000,512040,
40,282.99,287.56,279.8,286.67,63130937.0,283.729,1657771200000,456002,
41,289.73,291.98,288.08,291.87,63613949.0,290.1673,1657857600000,377567,
42,294.72,296.16,288.2,289.4,58833331.0,292.3642,1658116800000,378726,
43,293.11,298.6,291.47,298.3,54574890.0,295.6701,1658203200000,382767,
44,298.73,304.24,297.9329,303.03,67252330.0,301.7587,1658289600000,480274,
45,303.5,307.435,300.78,307.38,55041613.0,304.7083,1658376000000,382844,
46,306.43,308.55,300.115,301.99,57127714.0,303.655,1658462400000,425292,
47,302.02,302.5,298.22,300.27,40542131.0,300.2731,1658721600000,335363,
48,298.53,298.79,293.54,294.37,50062122.0,295.6898,1658808000000,354371,
49,299.04,308.54,298.46,306.81,69295564.0,303.4365,1658894400000,511378,
50,306.59,310.3965,302.745,309.81,55008941.0,307.5255,1658980800000,411772,
51,311.385,316.39,309.931,315.46,57243343.0,313.3916,1659067200000,402815,
52,313.65,318.81,312.53,315.27,46358833.0,315.7759,1659326400000,353426,
53,312.92,318.545,311.8401,314.33,48586501.0,314.9272,1659412800000,361863,
54,316.05,323.7291,315.99,322.89,53659849.0,320.6592,1659499200000,376241,
55,322.97,324.72,320.77,324.4,38973659.0,323.1476,1659585600000,306333,
56,319.19,323.83,318.39,321.75,53893972.0,320.9736,1659672000000,405618,
57,322.69,326.47,319.21,320.71,44051297.0,322.546,1659931200000,365112,
58,318.77,319.03,315.42,317.08,39666720.0,317.2161,1660017600000,301987,
59,324.59,326.23,322.0601,325.93,51409564.0,324.4633,1660104000000,375982,
60,328.305,330.36,323.36,324.08,45841650.0,326.528,1660190400000,355460,
61,326.175,330.585,325.1001,330.39,40602879.0,328.0359,1660276800000,282619,
62,329.42,333.5652,329.4,333.06,37691014.0,331.6462,1660536000000,265045,
63,332.055,334.4209,329.16,332.28,41088114.0,331.9143,1660622400000,297395,
64,329.07,331.43,326.36,328.49,47793655.0,328.7306,1660708800000,356547,
65,328.44,330.49,326.79,329.28,41251672.0,329.0652,1660795200000,259027,
66,326.17,326.84,322.08,322.86,51770570.0,323.851,1660881600000,312926,
67,318.5,318.74,313.53,314.36,50851890.0,316.212,1661140800000,334639,
68,314.12,317.0,313.33,314.1,39497074.0,314.7515,1661227200000,260788,
69,313.61,316.87,312.99,315.01,38034359.0,315.0101,1661313600000,245427,
70,316.83,320.6,315.7577,320.58,37618255.0,317.96,1661400000000,235792,
71,320.28,321.51,307.35,307.44,69034840.0,312.775,1661486400000,486418,
72,304.62,307.22,303.28,304.41,48034051.0,305.4016,1661745600000,346218,
73,306.1,306.73,298.44,301.02,51130500.0,301.3363,1661832000000,371618,
74,303.99,304.91,299.16,299.27,49029441.0,301.1912,1661918400000,335755,
75,296.72,299.78,292.95,299.4,57922845.0,295.9905,1662004800000,412585,
76,302.34,303.75,293.52,295.17,64666339.0,298.2534,1662091200000,459219,
77,295.66,296.6,290.87,293.05,56989394.0,293.6621,1662436800000,374803,
78,293.54,299.99,293.27,298.97,49220381.0,296.3835,1662523200000,308966,
79,296.85,301.87,295.45,300.52,55465321.0,298.8437,1662609600000,354916,
80,302.83,307.6,300.5209,307.09,55451515.0,305.6197,1662696000000,317285,
81,308.5,311.08,308.18,310.74,45359137.0,309.6079,1662955200000,301906,
82,301.8,303.02,292.785,293.7,79522172.0,299.0854,1663041600000,540813,
83,294.865,296.93,293.06,296.03,54853548.0,294.983,1663128000000,399537,
84,294.07,296.53,289.46,291.1,65044911.0,292.4141,1663214400000,446834,
85,287.72,289.72,285.62,289.32,79920391.0,287.8975,1663300800000,491292,
86,286.1,291.21,286.04,291.05,52083531.0,288.8843,1663560000000,339455,
87,288.49,291.07,286.38,288.73,50902117.0,288.7454,1663646400000,353276,
88,289.59,293.95,283.42,283.56,82723223.0,288.3821,1663732800000,581745,
89,282.0,283.03,278.815,280.07,62757073.0,280.8649,1663819200000,432848,
90,277.55,277.85,272.02,275.51,74344189.0,275.133,1663905600000,519271,
91,275.03,279.49,273.56,274.37,70536194.0,275.8089,1664164800000,412780,
92,277.81,280.21,272.11,274.48,69559615.0,275.4461,1664251200000,459351,
93,274.46,281.25,272.945,279.94,79625140.0,276.9029,1664337600000,400303,
94,275.86,276.25,268.84,271.87,81215957.0,272.3718,1664424000000,519735,
95,271.03,275.19,267.1,267.26,78248928.0,270.9585,1664510400000,460883,
96,269.07,275.16,267.53,273.53,60854449.0,271.8726,1664769600000,362492,
97,278.99,282.85,278.99,282.13,66690931.0,280.8409,1664856000000,400272,
98,278.28,283.81,275.42,281.98,55761818.0,279.727,1664942400000,364155,
99,280.96,284.18,279.43,279.76,53237411.0,281.0572,1665028800000,337897,
100,275.02,275.15,267.74,269.1,71354674.0,271.5664,1665115200000,432657,
101,269.3,269.7,263.64,266.41,60159990.0,266.5931,1665374400000,404471,
102,264.7,267.63,261.03,262.75,66476709.0,264.0972,1665460800000,430591,
103,263.4,265.36,261.95,262.66,50580179.0,263.4977,1665547200000,360837,
104,255.16,270.17,254.26,268.82,112892818.0,263.4386,1665633600000,766220,
105,271.2,271.81,260.14,260.74,77087702.0,264.4892,1665720000000,520736,
106,266.84,270.24,266.74,269.35,64576452.0,268.4904,1665979200000,415117,
107,276.53,277.21,268.74,271.48,69780995.0,272.2497,1666065600000,497609,
108,269.93,273.68,268.07,270.49,52701455.0,270.5438,1666152000000,341932,
109,269.58,274.84,267.92,269.11,60605496.0,270.9991,1666238400000,399767,
110,267.98,275.969,266.8236,275.42,77866694.0,271.7081,1666324800000,495289,
111,275.69,279.4,271.97,278.45,63963569.0,276.3086,1666584000000,409143,
112,279.41,284.6,277.9,284.21,59012394.0,282.2605,1666670400000,359663,
113,278.46,283.98,277.43,277.93,63672246.0,280.008,1666756800000,447700,
114,276.79,278.2795,272.34,272.87,57642502.0,274.122,1666843200000,440174,
115,272.23,281.698,272.06,281.22,62632312.0,277.6932,1666929600000,438632,
116,278.92,279.76,275.99,277.95,47415170.0,278.1629,1667188800000,378169,
117,281.495,282.07,274.74,275.11,45895897.0,276.9402,1667275200000,345399,
118,275.08,278.21,265.61,265.68,79793542.0,271.911,1667361600000,542935,
119,263.01,264.5,260.1,260.49,70008903.0,262.3821,1667448000000,474144,
120,265.53,266.61,259.08,264.68,78087113.0,262.7088,1667534400000,599394,
121,265.75,268.14,263.57,267.59,47033828.0,265.7845,1667797200000,324063,
122,269.14,272.85,265.52,269.54,63159235.0,269.3961,1667883600000,394135,
123,267.76,268.56,263.03,263.32,64852563.0,265.9254,1667970000000,443956,
124,276.01,283.05,273.85,282.75,99256693.0,277.4949,1668056400000,700408,
125,282.56,288.64,281.19,287.96,66880251.0,285.7282,1668142800000,446119,
126,285.86,289.215,284.44,285.44,55078548.0,286.7582,1668402000000,374846,
127,292.21,293.26,285.97,289.39,73924572.0,290.3482,1668488400000,546404,
128,287.39,289.4838,284.6,285.44,48477184.0,286.262,1668574800000,347848,
129,280.88,286.3189,280.72,284.81,54801576.0,283.7447,1668661200000,351535,
130,287.89,287.99,282.3211,284.82,53358612.0,284.5924,1668747600000,311320,
131,283.4,284.58,281.04,281.89,39742527.0,282.4054,1669006800000,273605,
132,282.64,286.11,280.46,285.95,41743694.0,283.5881,1669093200000,268298,
133,285.97,289.46,285.79,288.82,46224417.0,288.0382,1669179600000,289682,
134,287.19,287.91,286.42,286.92,15355997.0,287.2009,1669352400000,137806,
135,284.9,286.96,281.76,282.71,38721345.0,284.0218,1669611600000,271652,
136,282.94,283.35,279.17,280.57,35599078.0,281.0674,1669698000000,276081,
137,280.84,293.47,279.97,293.36,74634788.0,286.6062,1669784400000,489451,
138,293.69,295.75,290.88,293.72,51494132.0,293.4718,1669870800000,361652,
139,288.54,293.45,288.36,292.55,53340172.0,290.6051,1669957200000,352149,
140,290.38,291.68,286.15,287.64,41469601.0,288.6788,1670216400000,270304,
141,287.48,287.62,280.255,281.68,53929505.0,282.8553,1670302800000,364093,
142,280.47,282.57,278.7801,280.53,45291254.0,280.4653,1670389200000,293190,
143,281.91,284.84,279.79,283.85,42348513.0,283.1223,1670475600000,282914,
144,282.81,285.64,281.59,282.04,47848487.0,283.7959,1670562000000,308035,
145,282.22,285.64,281.16,285.58,35625918.0,283.0671,1670821200000,254243,
146,296.65,296.875,285.91,288.65,80364725.0,290.9318,1670907600000,555897,
147,288.05,291.41,283.19,286.51,64701532.0,287.7488,1670994000000,490980,
148,282.33,283.01,275.67,276.89,60525219.0,278.4212,1671080400000,461414,
149,276.2,277.77,272.61,274.25,68122651.0,274.6265,1671166800000,380497,
150,273.87,273.96,268.49,269.75,44137220.0,270.6839,1671426000000,306291,
151,268.56,271.32,266.95,269.54,50379074.0,269.5214,1671512400000,261386,
152,270.6,274.78,269.74,273.45,46393994.0,272.776,1671598800000,262099,
153,270.38,270.5149,262.455,266.76,59564677.0,266.0191,1671685200000,415769,
154,265.47,268.04,263.53,267.36,38532634.0,266.3223,1671771600000,257759,
155,266.74,266.85,263.03,263.58,36374805.0,264.6232,1672117200000,278819,
156,263.17,265.47,259.73,260.1,46828043.0,261.8952,1672203600000,317267,
157,262.96,267.405,262.25,266.44,44803567.0,265.6424,1672290000000,261240,
158,263.62,266.41,262.29,266.28,37181777.0,264.3922,1672376400000,270651,
159,268.65,270.155,262.13,264.48,42044125.0,264.8934,1672722000000,357067,
160,266.64,267.45,262.53,265.74,47692111.0,265.3002,1672808400000,346692,
161,264.04,264.21,261.26,261.58,44613044.0,262.653,1672894800000,296073,
162,263.35,269.94,260.34,268.8,54244039.0,265.7906,1672981200000,371092,
163,270.83,275.29,269.92,270.54,45568676.0,272.6793,1673240400000,330892,
164,269.49,272.94,268.97,272.83,35224888.0,271.2016,1673326800000,280293,
165,273.92,277.66,273.12,277.55,44000036.0,275.5083,1673413200000,302815,
166,278.12,280.1,273.74,279.05,60479953.0,277.7749,1673499600000,425585,
167,276.5,281.219,276.16,280.97,44482936.0,279.0246,1673586000000,305926,
168,280.77,282.85,279.581,281.54,36264738.0,281.2797,1673931600000,264393,
169,283.11,284.69,277.67,277.88,47739549.0,280.5047,1674018000000,331927,
170,276.22,277.375,273.89,275.15,44150436.0,275.6573,1674104400000,297577,
171,276.79,283.02,275.71,282.68,59456406.0,279.6007,1674190800000,328856,
172,283.54,290.21,282.73,288.96,52694905.0,287.6203,1674450000000,346605,
173,287.31,289.55,286.78,288.37,44782566.0,288.441,1674536400000,276580,
174,283.77,288.36,281.18,287.73,50740022.0,284.973,1674622800000,368199,
175,291.22,293.52,288.519,293.34,51578585.0,291.1498,1674709200000,335981,
176,292.0,298.26,291.88,296.26,56061439.0,295.5394,1674795600000,353740,
177,292.93,294.38,289.89,290.27,48990333.0,291.9078,1675054800000,335765,
178,290.31,294.72,290.2,294.62,46553106.0,292.6347,1675141200000,284927,
179,294.41,303.43,292.3,300.92,67561373.0,297.2277,1675227600000,520594,
180,307.57,313.68,306.73,311.72,82677628.0,309.3617,1675314000000,565642,
181,304.94,312.39,304.54,306.18,76001004.0,308.3953,1675400400000,543845,
182,303.51,305.91,302.22,303.59,40360448.0,304.0705,1675659600000,312176,
183,303.46,311.03,302.32,309.88,67232681.0,306.0603,1675746000000,478275,
184,308.54,309.5,303.67,304.37,56720860.0,306.5197,1675832400000,353363,
185,308.84,308.99,300.2,301.68,49121118.0,304.5126,1675918800000,366838,
186,299.48,301.57,297.25,299.7,50010104.0,299.4663,1676005200000,359287,
187,301.13,305.1,299.93,304.5,39311470.0,303.4376,1676264400000,280021,
188,302.89,307.72,300.91,306.75,64072457.0,304.7448,1676350800000,478453,
189,304.9,309.27,304.2,309.1,43197298.0,307.0001,1676437200000,310911,
190,304.38,308.43,303.15,303.3,58691130.0,306.0127,1676523600000,427603,
191,301.07,301.93,298.1,301.16,58086629.0,300.2762,1676610000000,366633,
192,297.26,298.73,293.89,294.03,46526708.0,295.9518,1676955600000,315144,
193,294.62,296.3599,292.56,294.25,51381737.0,294.3958,1677042000000,337224,
194,297.97,298.13,292.55,296.82,69195443.0,295.6512,1677128400000,500578,
195,291.76,292.97,290.05,291.85,73810458.0,291.5889,1677214800000,526990,
196,295.07,296.49,293.34,293.94,48444309.0,294.4443,1677474000000,366103,
197,293.3,296.124,292.96,293.56,48173241.0,294.424,1677560400000,390564,
198,293.26,293.93,290.2,291.2,58189072.0,291.8088,1677646800000,472978,
199,288.66,294.43,288.37,293.61,53718707.0,291.1586,1677733200000,443698,
200,295.39,299.92,294.87,299.68,60216540.0,297.6849,1677819600000,438513,
201,300.94,304.0,299.82,300.02,56584494.0,301.5598,1678078800000,397995,
202,300.07,301.01,295.72,296.34,65925756.0,297.8667,1678165200000,545929,
203,296.77,298.43,294.88,297.82,50838415.0,296.861,1678251600000,447833,
204,298.33,300.98,291.8299,292.66,71426691.0,296.3817,1678338000000,518180,
205,292.83,294.35,287.38,288.55,98581561.0,290.3287,1678424400000,829376,
206,286.73,294.47,285.19,290.69,97006853.0,291.0219,1678680000000,1053844,
207,294.31,297.93,293.45,297.37,73423745.0,295.6373,1678766400000,617321,
208,294.71,299.27,293.24,298.93,83417735.0,296.216,1678852800000,888940,
209,298.0,307.18,297.19,306.81,98326674.0,303.9093,1678939200000,759585,
210,306.72,309.15,303.37,305.36,89794032.0,305.6978,1679025600000,617991,
